"Nº Y NOMBRE,,PRESENTACIÓN DE ESCRITURA (Art.5°),""REPAROS"
A ESCRITURA DE
CONSTITUCIÓN
"(Art.5º, inc.3°)"",,""PARTIDO EN"
FORMACIÓN
"(Art.5º, inc.4º)"",,""CADUCIDAD POR NO PRESENTAR AFILIADOS"
EN PLAZO LEGAL
"(Art.7°)"",,""INSCRIPCIÓN EN REGISTRO DE PARTIDOS POLÍTICOS"
"(Art.14º, inc.1º)"",,,""DISOLUCIÓN"
"(Art.42º)"",,TIEMPO DE EXISTENCIA DEL PARTIDO,,,,PARTIDOS ACTIVOS Y TIEMPO DE VIGENCIA (Hasta 6 de junio de 2024)"
"1. PARTIDO NACIONAL,,14.04.87,08.04.87,,24.04.87,,,,04.01.88,,,""17.07.90"
",,3 AÑOS, 3 MESES Y 3 DÍAS"",,,,"
"2. PARTIDO RADICAL SOCIALISTA DEMOCRÁTICO,,01.05.87,,,06.07.88,,,,05.04.89,,,09.05.90,,""3 AÑOS, 0 MESES Y 8 DÍAS"",,,,"
"3. RENOVACIÓN NACIONAL (RN),,04.05.87,,,09.05.87,,,,08.02.88,,,,,,,,,""37 AÑOS, 1 MES Y 2 DÍAS """
,,,,,,,,,,,,,,,,,,
"4. DEMOCRACIA RADICAL,,12.05.87,,,22.05.87,,,,25.02.88,,,17.07.90,,""3 AÑOS, 2 MESES Y 5 DÍAS"",,,,"
"5. AVANZADA NACIONAL,,26.05.87,23.04.87,,29.05.87,,,,29.01.88,,,17.07.90,,""3 AÑOS, 1 MES Y 19 DÍAS"",,,,"
"6. PARTIDO SOCIALISTA HISTÓRICO,,11.06.87,28.12.88,,27.01.89,,05.10.89,,20.06.88,,,09.05.90,,""2 AÑOS, 10 MESES Y 27 DÍAS"",,,,"
"7. SOCIAL DEMOCRACIA CHILENA,,02.07.87,22.06.87,,11.07.87,,,,,,,20.10.88,,""1 AÑO, 3 MESES Y 18 DÍAS"",,,,"
"8. SOCIALISTA CHILENO,,15.09.87,19.06.87,,,,,,20.06.88,,,09.05.90,,""2 AÑOS, 7 MESES Y 23 DÍAS"",,,,"
"9. PARTIDO DEMÓCRATA CRISTIANO (DC),,15.09.87,,,25.09.87,,,,02.05.88,,,,,,,,,""36 AÑOS, 8 MESES Y 20 DÍAS"""
"10. PARTIDO POR LA DEMOCRACIA (PPD),,15.12.87,,,30.12.87,,,,09.05.88,,,,,,,,,""36 AÑOS, 5 MESES Y 19 DÍAS"""
,,,,,,,,,,,,,,,,,,
"11. PARTIDO RADICAL DE CHILE,,30.12.87,,,08.01.88,,,,24.06.88,,,18.08.94,,""6 AÑOS, 7 MESES Y 16 DÍAS"",,,,"
"12. PARTIDO DEMOCRÁTICO NACIONAL,,30.12.87,,,08.02.88,,12.09.88,,,,,12.09.88,,""0 AÑOS, 8 MESES Y 10 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"13. LOS VERDES,,19.02.88,,,04.03.88,,,,14.07.88,,,24.07.90,,""2 AÑOS, 5 MESES Y 5 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
"14. LOS JUBILADOS,,16.06.88,16.08.88,,23.08.88,,29.03.89,,,,,29.03.89,,""0 AÑOS, 9 MESES Y 13 DÍAS"",,,,"
"15. PARTIDO LIBERAL DEMÓCRATA DE CHILE,,16.06.88,24.06.88,,11.07.88,,14.02.89,,27.07.88,,,27.02.89,,""0 AÑOS, 8 MESES Y 11 DÍAS"",,,,"
"16. PARTIDO DEMOCRÁTICO DE CHILE,,16.06.88,24.06.88,,27.07.88,,28.02.89,,,,,27.02.89,,""0 AÑOS, 8 MESES Y 11 DÍAS "",,,,"
17. NEO-LIBERAL,,23.09.88,20.11.02,,,,,,,,,,,,,,,
"18. PARTIDO SOCIAL DEMÓCRATA,,21.10.88,27.10.88,,08.11.88,,15.06.89,,28.11.88,,,27.02.90,,""1 AÑO, 4 MESES Y 6 DÍAS"",,,,"
"19. UNIÓN DEMÓCRATA INDEPENDIENTE (UDI),,22.10.88,02.11.88,,15.11.88,,,,03.05.89,,,,,,,,,""35 AÑOS, 7 MESES Y 12 DÍAS"""
"20. PARTIDO AMPLIO DE IZQUIERDA SOCIALISTA,,17.12.88,28.11.88,,17.12.88,,,,15.04.89,,,09.05.90,,""1 AÑO, 4 MESES Y 20 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
21. UNIÓN SOCIAL DEL PUEBLO,,03.03.89,20.11.02,,,,,,,,,,,,,,,
22. PARTIDO LIBERAL DEMOCRÁTICO DOCTRINARIO,,09.03.89,16.03.89,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"23. SOCIAL DEMOCRACIA PROGRESISTA,,10.03.89,10.11.88,,03.04.89,,30.06.89,,01.04.91,,,30.06.89,,""0 AÑOS, 3 MESES Y 20 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
24. PARTIDO ACCIÓN NACIONAL INDEPENDIENTE,,03.04.89,20.11.02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
25. PARTIDO SOCIAL DEMÓCRATA DOCTRINARIO,,11.04.89,20.11.02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
26. PARTIDO DE LA TIERRA Y LA IDENTIDAD,,11.05.89,20.11.02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"27. MOVIMIENTO  AL SOCIALISMO,,23.05.89,21.03.89,,26.06.89,,29.01.90,,,,,29.01.90,,""0 AÑOS, 8 MESES Y 6 DÍAS"",,,,"
"28. PARTIDO SOCIALDEMÓCRATA,,14.08.89,28.06.89,,24.08.89,,28.03.90,,,,,28.03.90,,""0 AÑOS, 7 MESES Y 14 DÍAS"",,,,"
29. MOVIMIENTO ECOLOGISTA INTEGRAL,,27.12.89,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"30. PARTIDO TERCERA REPÚBLICA,,24.01.90,13.11.89,,02.02.90,,06.11.90,,,,,06.11.90,,""0 AÑOS, 9 MESES Y 11 DÍAS"",,,,"
"31. PARTIDO SOLIDARIDAD NACIONAL,,13.03.90,06.12.89,,30.03.90,,09.11.90,,,,,09.11.90,,""0 AÑOS, 7 MESES Y 22 DÍAS"",,,,"
"32. PARTIDO COMUNISTA DE CHILE,,26.03.90,13.03.90,,04.04.90,,,,31.12.90,,,28.05.10,,""20 AÑOS, 2 MESES Y 2 DÍAS"",,,,"
"33. PARTIDO SOCIALISTA DE CHILE (PS),,26.03.90,15.03.90,,30.03.90,,,,19.12.90,,,,,,,,,""34 AÑOS, 2 MESES Y 6 DÍAS"""
,,,,,,,,,,,,,,,,,,
"34. PARTIDO MAPU OBRERO CAMPESINO,,17.04.90,23.04.90,,,,,,,,,08.06.94,,""4 AÑOS, 1 MES Y 20 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
"35. PARTIDO ALIANZA HUMANISTA-VERDE Fusión de Partidos Humanista y Los Verdes,,29.05.90,11.05.90,,11.06.90,,,,23.07.90,,,22.08.94,,""4 AÑOS, 2 MESES Y 21 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"36. PARTIDO LIBERAL Es fusión de Partidos del Sur y Liberal,,29.05.90,11.05.90,,04.06.90,,,,17.07.90,,,08.06.94,,""4 AÑOS, 0 MESES Y 7 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"37. PARTIDO DEMOCRACIA NACIONAL DE CENTRO Fusión de Partidos Nacional, Avanzada Nacional y Democracia Radical,,29.05.90,14.05.90,,04.06.90,,,,17.07.90,,,18.08.94,,""4 AÑOS, 2 MESES Y 17 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"38. PARTIDO UNIÓN DE CENTRO-CENTRO,,12.07.90,10.04.90,,21.07.90,,,,26.02.91,,,""18.08.94"
",,4 AÑOS, 1 MES Y 6 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"39. PARTIDO SOCIALDEMOCRACIA CHILENA,,29.10.90,25.10.90,,03.11.90,,,,01.04.91,,,""18.08.94"
",,3 AÑOS, 9 MESES Y 17 DÍAS"",,,,"
"40. PARTIDO MOVIMIENTO DE ACCIÓN POPULAR UNITARIA <<MAPU>>,,31.05.91,27.05.91,,06.06.91,,,,15.06.92,,,08.06.94,,""3 AÑOS, 0 MESES Y 5 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"41. MOVIMIENTO PUEBLO SOCIALISTA,,13.08.92,06.10.92,,12.01.93,,06.09.93,,,,,06.09.93,,""1 AÑO, 0 MESES Y 22 DÍAS"",,,,"
"42. PARTIDO FUERZA AMPLIA DE IZQUIERDA,,25.09.92,24.08.92,,20.10.92,,22.05.93,,,,,22.05.93,,""0 AÑOS, 7 MESES Y 26 DÍAS"",,,,"
"43. PARTIDO LIBERAL DEMOCRÁTICO,,04.11.92,10.11.92,,13.01.93,,21.09.93,,,,,21.09.93,,""0 AÑOS, 10 MESES Y 17 DÍAS "",,,,"
,,,,,,,,,,,,,,,,,,
"44. MOVIMIENTO PROGRESISTA INDEPENDIENTE,,07.01.93,28.12.92,,17.03.93,,25.06.93,,,,,25.06.93,,""0 AÑOS, 5 MESES Y 18 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
45. PARTIDO DE LA LIBERACIÓN NACIONAL Y DE ACCIÓN PATRIÓTICA UNITARIA «P.L.N.A.P.U.»,,12.01.93,18.01.93,,,,,,,,,,,,,,,
"46. MOVIMIENTO PUEBLO SOCIALISTA,,14.01.93,19.11.92,,03.02.93,,09.09.93,,,,,09.09.93,,""0 AÑOS, 7 MESES Y 24 DÍAS"",,,,"
"47. PARTIDO LIBERAL CHILENO,,20.01.93,26.01.93,,,,,,,,,08.06.94,,""1 AÑO, 4 MESES Y 17 DÍAS"",,,,"
"48. PARTIDO ALIANZA CENTRO,,28.01.93,31.12.92,,19.02.93,,20.10.93,,,,,20.10.93,,""0 AÑOS, 8 MESES Y 21 DÍAS"",,,,"
"49. PARTIDO LIBERAL DEMOCRÁTICO,,29.01.93,24.11.92,,17.02.93,,23.09.93,,,,,23.09.93,,""0 AÑOS, 7 MESES Y 23 DÍAS "",,,,"
"50. PARTIDO DE LOS TRABAJADORES Y EL PUEBLO DE CHILE,,12.02.93,,,26.02.93,,30.09.93,,,,,30.09.93,,""0 AÑOS, 7 MESES Y 18 DÍAS"",,,,"
51. PARTIDO OPCIÓN DE CENTRO,,07.04.93,14.04.93,,,,,,,,,,,,,,,
"52. MOVIMIENTO ECOLOGISTA,,23.04.93,22.04.93,,30.04.93,,,,25.06.93,,,22.08.94,,""1 AÑO, 3 MESES Y 28 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"53. PARTIDO HUMANISTA DE CHILE,,03.01.94,09.12.93,,14.01.94,,19.08.94,,,,,19.08.94,,""0 AÑOS, 7 MESES Y 16 DÍAS"",,,,"
"54. PARTIDO DEMOCRÁTICO DE IZQUIERDA,,18.01.94,03.12.93,,24.01.94,,29.08.94,,,,,29.08.94,,""0 AÑOS, 7 MESES Y 11 DÍAS"",,,,"
"55. PARTIDO DEMOCRÁTICO,,01.02.94,19.01.94,,17.02.94,,24.09.94,,,,,24.09.94,,""0 AÑOS, 7 MESES Y 23 DÍAS "",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
56. CONCERTACIÓN DE IZQUIERDA CRISTIANA,,23.03.94,29.03.94,,,,,,,,,,,,,,,
"57. IZQUIERDA CRISTIANA POR LA PARTICIPACIÓN DEMOCRÁTICA,,01.06.94,09.05.94,,13.06.94,,13.01.95,,,,,13.01.95,,""0 AÑOS, 7 MESES Y 12 DÍAS"",,,,"
"58. PARTIDO UNIÓN DE CENTRO CENTRO PROGRESISTA
Fusión de Partido Demo.Nacional y Partido Unión de Centro-Centro,,15.06.94,08.06.94,,07.07.94,,,,18.08.94,,,19.06.98,,""4 AÑOS, 0 MESES Y 4 DÍAS"",,,,"
"59. ALIANZA HUMANISTA VERDE
Fusión de Alianza Humanista-Verde y Movimiento Ecologista,,20.06.94,10.06.94,,09.07.94,,,,22.08.94,,,23.06.98,,""4 AÑOS, 0 MESES Y 3 DÍAS"",,,,"
"60. PARTIDO UNIÓN DE CENTRO LIBERAL,,22.06.94,31.05.94,,08.07.94,,,,27.03.95,,,19.06.98,,""3 AÑOS, 11 MESES Y 26 DÍAS"",,,,"
"61. PARTIDO RADICAL SOCIALDEMÓCRATA Fusión de Partido
Socialdemocracia Chilena y Partido Radical de Chile,,24.06.94,13.06.94,,06.07.94,,,,18.08.94,,,,,,,,,""29 AÑOS, 11 MESES Y 11 DÍAS"""
"62. PARTIDO DEL SUR,,09.08.94,26.08.94,,08.10.94,,,,21.08.95,,,23.06.98,,""3 AÑOS, 10 MESES Y 14 DÍAS"",,,,"
"63. ALIANZA NACIONAL INDEPENDIENTE,,01.09.95,05.09.95,,30.09.95,,02.05.96,,,,,02.05.96,,""0 AÑOS, 8 MESES Y 1 DÍA"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"64. NUEVA ALIANZA POPULAR,,28.12.95,05.12.95,,30.01.96,,,,13.09.96,,,23.06.98,,""2 AÑOS, 5 MESES Y 23 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"65. PARTIDO DE IZQUIERDA CRISTIANA CHILENA,,05.01.96,28.12.95,,02.02.96,,27.09.96,,,,,27.09.96,,""0 AÑOS, 8 MESES Y 22 DÍAS"",,,,"
66. ALIANZA NACIONAL,,22.03.96,20.11.02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"67. PARTIDO IZQUIERDA VEINTIUNO,,06.03.97,13.03.97,,08.09.97,,19.06.98,,07.11.97,,,19.06.98,,""1 AÑO, 3 MESES Y 13 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"68. PARTIDO UNIÓN DE CENTRO CENTRO Fusión de Partido Unión de Centro Liberal y Partido Unión de Centro Centro Progresista,,23.04.98,14.04.98,,07.05.98,,,,19.06.98,,,""03.05.02"
",,4 AÑOS, 0 MESES Y 9 DÍAS"",,,,"
"69. PARTIDO DEMOCRÁTICO NACIONAL <<PADENA>>,,25.07.98,23.07.98,,13.10.98,,18.05.99,,,,,18.05.99,,""0 AÑOS, 9 MESES Y 21 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"70. PARTIDO HUMANISTA (PH),,24.08.98,01.02.23,,09.09.98,,,,31.03.23,,,,,,,,,""25 AÑOS, 9 MESES Y 11 DÍAS"""
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
71. PARTIDO REGIONALISTA,,13.10.98,25.10.98,,,,,,,,,,,,,,,
"72. PARTIDO ALTERNATIVA DE CAMBIO,,10.03.99,15.02.99,,23.03.99,,25.10.99,,,,,25.10.99,,""0 AÑOS, 7 MESES Y 15 DÍAS"",,,,"
73. PARTIDO NUEVA DEMOCRACIA,,07.04.99,14.04.99,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"74. PARTIDO DE LAS REGIONES,,24.07.00,07.07.00,,09.09.00,,10.04.01,,,,,10.04.01,,""0 AÑOS, 8 MESES Y 14 DÍAS"",,,,"
"75. ALIANZA NACIONAL DE LOS INDEPENDIENTES,,09.07.01,14.06.01,,20.08.01,,,,17.05.02,,,04.07.06,,""4 AÑOS, 11 MESES Y 23 DÍAS"",,,,"
"76. PARTIDO POR EL TRABAJO,,23.07.01,09.07.01,,31.07.01,,,,24.12.01,,,26.06.02,,""0 AÑOS, 11 MESES Y 3 DÍAS"",,,,"
77. PARTIDO POPULAR DE CHILE,,07.11.01,20.11.02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"78. PARTIDO HUMANISTA Fusión de Partido Humanista
 y Partido por el Trabajo,,02.05.02,,,14.05.02,,,,26.06.02,,,01.06.06,,""4 AÑOS, 0 MESES Y 27 DÍAS"",,,,"
"79. PARTIDO ALIANZA REGIONALISTA LIBERAL,,04.04.03,24.03.03,,03.05.03,,15.12.03,,,,,15.12.03,,""0 AÑOS, 8 MESES Y 10 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"80. NUEVA FUERZA NACIONAL,,20.10.03,15.10.03,,28.10.03,,11.06.04,,,,,11.06.04,,""0 AÑOS, 7 MESES Y 19 DÍAS"",,,,"
"81. PARTIDO LIBERAL,,06.11.03,13.11.03,,17.01.03,,15.12.03,,,,,15.12.03,,""0 AÑOS, 1 MES Y 9 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"82. PARTIDO DE ACCIÓN REGIONALISTA DE CHILE,,11.02.04,03.02.04,,27.02.04,,,,04.07.05,,,04.07.06,,""2 AÑOS, 4 MESES Y 22 DÍAS"",,,,"
"83. CHILEVE,,27.02.04,16.04.04,,16.07.03,,12.04.04,,,,,12.04.04,,""0 AÑOS, 1 MES Y 14 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"84. PARTIDO PROGRESISTA DE CHILE,,30.03.05,08.04.05,,,,,,,,,03.02.22,,""16 AÑOS, 10 MESES Y 5 DÍAS"",,,,"
"85. PARTIDO REGIONALISTA INDEPENDIENTE (PRI)
Fusión del Partido Alianza Nacional de Los lndependientes y Partido de Acción
Regionalista de Chile,,15.05.06,,,20.05.06,,,,04.07.06,,,20.02.18,,""11 AÑOS, 8 MESES Y 5 DÍAS"",,,,"
"86. PARTIDO ECOLOGISTA VERDE DE CHILE,,22.12.06,29.01.07,,05.06.14,,,,21.01.08,,,03.02.22,,""15 AÑOS, 1 MES Y 9 DÍAS "",,,,"
"87. MOVIMIENTO UNITARIO NACIONAL,,26.09.07,,,22.10.07,,29.05.08,,,,,29.05.08,,""0 AÑOS, 8 MESES Y 3 DÍAS"",,,,"
"88. CHILE PRIMERO,,31.10.07,31.10.07,,07.11.07,,,,27.10.08,,,22.04.10,,""2 AÑOS, 5 MESES Y 19 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
89. PARTIDO LABORISTA DE ACCIÓN CIUDADANA,,05.11.07,13.11.07,,,,,,,,,,,,,,,
"90. PARTIDO IZQUIERDA CRISTIANA DE CHILE,,14.11.07,12.11.07,,10.12.07,,,,04.07.08,,,22.04.10,,""2 AÑOS, 5 MESES Y 8 DÍAS"",,,,"
,,,,,,,,,,,,,,,,,,
